TimeStamp;X;Y
02.09.2014 12:50:08,093;12901206;2000000
02.09.2014 12:50:08,605;12900681;2000000
02.09.2014 12:50:09,100;12900881;2000000
02.09.2014 12:50:09,614;12901100;2000000
02.09.2014 12:50:10,110;12900662;2000000
02.09.2014 12:50:10,622;12900781;2000000
02.09.2014 12:50:11,121;12900800;2000000
02.09.2014 12:50:11,643;12900862;2000000
02.09.2014 12:50:12,137;12900743;2000000
02.09.2014 12:50:12,655;12901143;2000000
02.09.2014 12:50:13,168;12901125;2000000
02.09.2014 12:50:13,670;12900993;2000000
02.09.2014 12:50:14,176;12901025;2000000
02.09.2014 12:50:14,677;12901187;2000000
02.09.2014 12:50:15,186;12901250;2000000
02.09.2014 12:50:15,687;12901118;2000000
02.09.2014 12:50:16,211;12901337;2000000
02.09.2014 12:50:16,714;12901075;2000000
02.09.2014 12:50:17,226;12901000;2000000
02.09.2014 12:50:17,746;12901200;2000000
02.09.2014 12:50:18,258;12901181;2000000
02.09.2014 12:50:18,775;12901125;2000000
02.09.2014 12:50:19,288;12901075;2000000
02.09.2014 12:50:19,791;12900687;2000000
02.09.2014 12:50:20,302;12900993;2000000
02.09.2014 12:50:20,799;12901000;2000000
02.09.2014 12:50:21,311;12900668;2000000
02.09.2014 12:50:21,807;12901006;2000000
02.09.2014 12:50:22,319;12901200;2000000
02.09.2014 12:50:22,827;12900987;2000000
02.09.2014 12:50:23,346;12900987;2000000
02.09.2014 12:50:23,843;12901106;2000000
02.09.2014 12:50:24,354;12900793;2000000
02.09.2014 12:50:24,850;12900993;2000000
02.09.2014 12:50:25,368;12901106;2000000
02.09.2014 12:50:25,876;12901200;2000000
02.09.2014 12:50:26,388;12900775;2000000
02.09.2014 12:50:26,885;12900906;2000000
02.09.2014 12:50:27,396;12901212;2000000
02.09.2014 12:50:27,902;12900800;2000000
02.09.2014 12:50:28,414;12900543;2000000
02.09.2014 12:50:28,915;12901006;2000000
02.09.2014 12:50:29,416;12900781;2000000
02.09.2014 12:50:29,928;12900987;2000000
02.09.2014 12:50:30,468;12900887;2000000
02.09.2014 12:50:30,940;12900881;2000000
02.09.2014 12:50:31,453;12900675;2000000
02.09.2014 12:50:31,949;12900800;2000000
02.09.2014 12:50:32,472;12901018;2000000
02.09.2014 12:50:32,957;12900968;2000000
02.09.2014 12:50:33,497;12901000;2000000
02.09.2014 12:50:33,988;12900893;2000000
02.09.2014 12:50:34,508;12900800;2000000
02.09.2014 12:50:35,014;12900837;2000000
02.09.2014 12:50:35,522;12900793;2000000
02.09.2014 12:50:36,024;12901025;2000000
02.09.2014 12:50:36,520;12900587;2000000
02.09.2014 12:50:37,037;12900912;2000000
02.09.2014 12:50:37,546;12901125;2000000
02.09.2014 12:50:38,048;12901200;2000000
02.09.2014 12:50:38,557;12900656;2000000
02.09.2014 12:50:39,058;12901100;2000000
02.09.2014 12:50:39,572;12901112;2000000
02.09.2014 12:50:40,085;12901206;2000000
02.09.2014 12:50:40,581;12901100;2000000
02.09.2014 12:50:41,103;12900893;2000000
02.09.2014 12:50:41,590;12901081;2000000
02.09.2014 12:50:42,106;12900893;2000000
02.09.2014 12:50:42,613;12901006;2000000
02.09.2014 12:50:43,118;12900787;2000000
02.09.2014 12:50:43,624;12901125;2000000
02.09.2014 12:50:44,138;12901062;2000000
02.09.2014 12:50:44,627;12900800;2000000
02.09.2014 12:50:45,147;12900893;2000000
02.09.2014 12:50:45,656;12901131;2000000
02.09.2014 12:50:46,158;12900856;2000000
02.09.2014 12:50:46,665;12901000;2000000
02.09.2014 12:50:47,184;12901025;2000000
02.09.2014 12:50:47,680;12900787;2000000
02.09.2014 12:50:48,193;12900987;2000000
02.09.2014 12:50:48,688;12900925;2000000
02.09.2014 12:50:49,200;12901218;2000000
02.09.2014 12:50:49,714;12901000;2000000
02.09.2014 12:50:50,216;12901062;2000000
02.09.2014 12:50:50,723;12901025;2000000
02.09.2014 12:50:51,237;12900993;2000000
02.09.2014 12:50:51,733;12901100;2000000
02.09.2014 12:50:52,251;12901093;2000000
02.09.2014 12:50:52,753;12901118;2000000
02.09.2014 12:50:53,261;12901106;2000000
02.09.2014 12:50:53,758;12901218;2000000
02.09.2014 12:50:54,270;12900762;2000000
02.09.2014 12:50:54,786;12901275;2000000
02.09.2014 12:50:55,295;12901100;2000000
02.09.2014 12:50:55,793;12901106;2000000
02.09.2014 12:50:56,306;12900906;2000000
02.09.2014 12:50:56,802;12900887;2000000
02.09.2014 12:50:57,319;12900962;2000000
02.09.2014 12:50:57,811;12900731;2000000
02.09.2014 12:50:58,328;12900906;2000000
02.09.2014 12:50:58,837;12900887;2000000
02.09.2014 12:50:59,337;12900650;2000000
02.09.2014 12:50:59,847;12901000;2000000
02.09.2014 12:51:00,356;12901156;2000000
02.09.2014 12:51:00,868;12901212;2000000
02.09.2014 12:51:01,370;12900787;2000000
02.09.2014 12:51:01,867;12900943;2000000
02.09.2014 12:51:02,395;12901000;2000000
02.09.2014 12:51:02,892;12901312;2000000
02.09.2014 12:51:03,405;12900575;2000000
02.09.2014 12:51:03,901;12900756;2000000
02.09.2014 12:51:04,413;12900775;2000000
02.09.2014 12:51:04,925;12901131;2000000
02.09.2014 12:51:05,425;12901081;2000000
02.09.2014 12:51:05,939;12900956;2000000
02.09.2014 12:51:06,455;12901106;2000000
02.09.2014 12:51:06,964;12901300;2000000
02.09.2014 12:51:07,461;12901018;2000000
02.09.2014 12:51:07,974;12901062;2000000
02.09.2014 12:51:08,470;12900887;2000000
02.09.2014 12:51:08,984;12901006;2000000
02.09.2014 12:51:09,480;12901000;2000000
02.09.2014 12:51:09,998;12900887;2000000
02.09.2014 12:51:10,506;12900593;2000000
02.09.2014 12:51:11,006;12901243;2000000
02.09.2014 12:51:11,519;12900781;2000000
02.09.2014 12:51:12,032;12900856;2000000
02.09.2014 12:51:12,529;12901100;2000000
02.09.2014 12:51:13,043;12901000;2000000
02.09.2014 12:51:13,538;12900975;2000000
02.09.2014 12:51:14,051;12901293;2000000
02.09.2014 12:51:14,549;12901325;2000000
02.09.2014 12:51:15,067;12901087;2000000
02.09.2014 12:51:15,579;12901000;2000000
02.09.2014 12:51:16,100;12901200;2000000
02.09.2014 12:51:16,614;12900787;2000000
02.09.2014 12:51:17,137;12901100;2000000
02.09.2014 12:51:17,637;12901275;2000000
02.09.2014 12:51:18,151;12901225;2000000
02.09.2014 12:51:18,663;12900900;2000000
02.09.2014 12:51:19,157;12901200;2000000
02.09.2014 12:51:19,671;12901200;2000000
02.09.2014 12:51:20,184;12900918;2000000
02.09.2014 12:51:20,679;12900693;2000000
02.09.2014 12:51:21,186;12900900;2000000
02.09.2014 12:51:21,706;12901100;2000000
02.09.2014 12:51:22,213;12900900;2000000
02.09.2014 12:51:22,715;12901000;2000000
02.09.2014 12:51:23,210;12900993;2000000
02.09.2014 12:51:23,728;12900843;2000000
02.09.2014 12:51:24,239;12900900;2000000
02.09.2014 12:51:24,738;12900781;2000000
02.09.2014 12:51:25,247;12900806;2000000
02.09.2014 12:51:25,749;12900793;2000000
02.09.2014 12:51:26,262;12900993;2000000
02.09.2014 12:51:26,775;12901112;2000000
02.09.2014 12:51:27,270;12900856;2000000
02.09.2014 12:51:27,784;12901118;2000000
02.09.2014 12:51:28,296;12900775;2000000
02.09.2014 12:51:28,808;12900750;2000000
02.09.2014 12:51:29,304;12901112;2000000
02.09.2014 12:51:29,816;12900900;2000000
02.09.2014 12:51:30,312;12901006;2000000
02.09.2014 12:51:30,824;12901081;2000000
02.09.2014 12:51:31,319;12901018;2000000
02.09.2014 12:51:31,838;12900900;2000000
02.09.2014 12:51:32,357;12901050;2000000
02.09.2014 12:51:32,875;12900712;2000000
02.09.2014 12:51:33,379;12901212;2000000
02.09.2014 12:51:33,900;12901337;2000000
02.09.2014 12:51:34,410;12901100;2000000
02.09.2014 12:51:34,906;12901218;2000000
02.09.2014 12:51:35,437;12901231;2000000
02.09.2014 12:51:35,931;12901006;2000000
02.09.2014 12:51:36,446;12900906;2000000
02.09.2014 12:51:36,964;12900793;2000000
02.09.2014 12:51:37,460;12900987;2000000
02.09.2014 12:51:37,974;12900975;2000000
02.09.2014 12:51:38,475;12900893;2000000
02.09.2014 12:51:38,983;12900987;2000000
02.09.2014 12:51:39,496;12901000;2000000
02.09.2014 12:51:40,023;12900781;2000000
02.09.2014 12:51:40,506;12900800;2000000
02.09.2014 12:51:41,018;12901031;2000000
02.09.2014 12:51:41,515;12901262;2000000
02.09.2014 12:51:42,070;12901087;2000000
02.09.2014 12:51:42,535;12900793;2000000
02.09.2014 12:51:43,080;12900975;2000000
02.09.2014 12:51:43,538;12901112;2000000
02.09.2014 12:51:44,100;12900975;2000000
02.09.2014 12:51:44,565;12901000;2000000
02.09.2014 12:51:45,066;12901000;2000000
02.09.2014 12:51:45,574;12901381;2000000
02.09.2014 12:51:46,087;12900781;2000000
02.09.2014 12:51:46,583;12900806;2000000
02.09.2014 12:51:47,099;12901037;2000000
02.09.2014 12:51:47,591;12900793;2000000
02.09.2014 12:51:48,109;12900700;2000000
02.09.2014 12:51:48,625;12901306;2000000
02.09.2014 12:51:49,147;12900893;2000000
02.09.2014 12:51:49,649;12901106;2000000
02.09.2014 12:51:50,166;12901218;2000000
02.09.2014 12:51:50,679;12900775;2000000
02.09.2014 12:51:51,192;12900962;2000000
02.09.2014 12:51:51,696;12900881;2000000
02.09.2014 12:51:52,202;12900881;2000000
02.09.2014 12:51:52,714;12900993;2000000
02.09.2014 12:51:53,208;12901100;2000000
02.09.2014 12:51:53,738;12901212;1999587
02.09.2014 12:51:54,230;12950706;2012430
02.09.2014 12:51:54,743;13099256;2114284
02.09.2014 12:51:55,247;13370737;2246436
02.09.2014 12:51:55,749;13723125;2367994
02.09.2014 12:51:56,259;14161262;2499418
02.09.2014 12:51:56,771;14639812;2630494
02.09.2014 12:51:57,280;15122556;2751482
02.09.2014 12:51:57,775;15565700;2882697
02.09.2014 12:51:58,282;16046387;3003668
02.09.2014 12:51:58,810;16526693;3145000
02.09.2014 12:51:59,305;16968300;3265988
02.09.2014 12:51:59,815;17449575;3396209
02.09.2014 12:52:00,310;17893081;3516406
02.09.2014 12:52:00,820;18334931;3646761
02.09.2014 12:52:01,333;18815125;3777046
02.09.2014 12:52:01,846;19296056;3908598
02.09.2014 12:52:02,352;19745137;4108790
02.09.2014 12:52:02,851;20055168;4325093
02.09.2014 12:52:03,346;20267100;4453011
02.09.2014 12:52:03,875;20386293;4490174
02.09.2014 12:52:04,371;20400500;4490017
02.09.2014 12:52:04,884;20401993;4489965
02.09.2014 12:52:05,382;20399475;4489982
02.09.2014 12:52:05,893;20399100;4489970
02.09.2014 12:52:06,404;20399650;4489970
02.09.2014 12:52:06,916;20399300;4489970
02.09.2014 12:52:07,410;20399200;4489970
02.09.2014 12:52:07,922;20399187;4489970
02.09.2014 12:52:08,437;20399062;4489970
02.09.2014 12:52:08,944;20399181;4489970
02.09.2014 12:52:09,455;20399350;4489970
02.09.2014 12:52:09,949;20399281;4489970
02.09.2014 12:52:10,461;20399300;4489970
02.09.2014 12:52:10,956;20399487;4489401
02.09.2014 12:52:11,485;20399400;4511558
02.09.2014 12:52:11,978;20399262;4528267
02.09.2014 12:52:12,502;20399081;4532965
02.09.2014 12:52:13,001;20399187;4556482
02.09.2014 12:52:13,513;20399306;4608500
02.09.2014 12:52:14,008;20399293;4610069
02.09.2014 12:52:14,520;20399062;4610046
02.09.2014 12:52:15,024;20399181;4610034
02.09.2014 12:52:15,538;20399418;4610034
02.09.2014 12:52:16,030;20399412;4610034
02.09.2014 12:52:16,549;20399425;4610034
02.09.2014 12:52:17,054;20399268;4610034
02.09.2014 12:52:17,555;20399400;4610034
02.09.2014 12:52:18,061;20399400;4610034
02.09.2014 12:52:18,578;20399281;4610034
02.09.2014 12:52:19,084;20399400;4610034
02.09.2014 12:52:19,594;20399300;4610034
02.09.2014 12:52:20,088;20398843;4610034
02.09.2014 12:52:20,605;20399318;4610034
02.09.2014 12:52:21,106;20399393;4610034
02.09.2014 12:52:21,629;20399187;4610034
02.09.2014 12:52:22,118;20399506;4610034
02.09.2014 12:52:22,630;20399387;4610034
02.09.2014 12:52:23,138;20399493;4610034
02.09.2014 12:52:23,655;20399600;4610034
02.09.2014 12:52:24,149;20399175;4610034
02.09.2014 12:52:24,661;20367318;4605965
02.09.2014 12:52:25,166;20215643;4526662
02.09.2014 12:52:25,672;19975300;4403058
02.09.2014 12:52:26,175;19604750;4269290
02.09.2014 12:52:26,695;19170737;4135581
02.09.2014 12:52:27,187;18728650;4012598
02.09.2014 12:52:27,699;18245675;3879575
02.09.2014 12:52:28,205;17767250;3746470
02.09.2014 12:52:28,722;17286137;3613360
02.09.2014 12:52:29,216;16843187;3490523
02.09.2014 12:52:29,729;16362550;3357389
02.09.2014 12:52:30,236;15919387;3224866
02.09.2014 12:52:30,735;15476706;3102936
02.09.2014 12:52:31,247;14997500;2970854
02.09.2014 12:52:31,760;14515743;2838726
02.09.2014 12:52:32,265;14073550;2715511
02.09.2014 12:52:32,768;13610712;2515959
02.09.2014 12:52:33,278;13287100;2274453
02.09.2014 12:52:33,791;13044500;2134639
02.09.2014 12:52:34,297;12923193;2099668
02.09.2014 12:52:34,796;12897425;2099802
02.09.2014 12:52:35,306;12898518;2099970
02.09.2014 12:52:35,837;12898925;2100011
02.09.2014 12:52:36,335;12898700;2100011
02.09.2014 12:52:36,864;12899156;2100011
02.09.2014 12:52:37,369;12899831;2100011
02.09.2014 12:52:37,869;12899793;2100011
02.09.2014 12:52:38,396;12899875;2100011
02.09.2014 12:52:38,896;12900025;2100011
02.09.2014 12:52:39,407;12899893;2100011
02.09.2014 12:52:39,922;12899831;2100011
02.09.2014 12:52:40,425;12899806;2100011
02.09.2014 12:52:40,929;12900206;2100011
02.09.2014 12:52:41,433;12900006;2100011
02.09.2014 12:52:41,952;12899787;2100011
02.09.2014 12:52:42,442;12900200;2098662
02.09.2014 12:52:42,958;12900068;2074203
02.09.2014 12:52:43,475;12900306;2034313
02.09.2014 12:52:43,989;12900175;2028104
02.09.2014 12:52:44,505;12899962;2023052
02.09.2014 12:52:45,017;12899856;1990139
02.09.2014 12:52:45,534;12900081;1990296
02.09.2014 12:52:46,036;12899762;1990343
02.09.2014 12:52:46,553;12899987;1990331
02.09.2014 12:52:47,047;12900375;1990331
02.09.2014 12:52:47,559;12900443;1990331
02.09.2014 12:52:48,065;12900181;1990331
02.09.2014 12:52:48,584;12900187;1990331
02.09.2014 12:52:49,070;12899981;1990331
02.09.2014 12:52:49,617;12900425;1990331
02.09.2014 12:52:50,090;12899987;1990331
02.09.2014 12:52:50,600;12899900;1990331
02.09.2014 12:52:51,096;12900218;1990331
02.09.2014 12:52:51,627;12900200;1990331
02.09.2014 12:52:52,123;12900175;1990331
02.09.2014 12:52:52,639;12900418;1990331
02.09.2014 12:52:53,137;12900168;1990331
02.09.2014 12:52:53,661;12900200;1990331
02.09.2014 12:52:54,139;12900000;1990331
02.09.2014 12:52:54,656;12900043;1990331
02.09.2014 12:52:55,164;12899918;1990331
02.09.2014 12:52:55,667;12900343;1990331
02.09.2014 12:52:56,175;12900200;1990331
02.09.2014 12:52:56,693;12900112;1990331
02.09.2014 12:52:57,205;12900406;1990331
02.09.2014 12:52:57,723;12900300;1990331
02.09.2014 12:52:58,244;12900100;1990331
02.09.2014 12:52:58,755;12900118;1990331
02.09.2014 12:52:59,256;12900300;1990331
02.09.2014 12:52:59,769;12900012;1990331
02.09.2014 12:53:00,283;12900068;1990331
02.09.2014 12:53:00,774;12899900;1990331
02.09.2014 12:53:01,292;12900418;1990331
02.09.2014 12:53:01,805;12900312;1990331
02.09.2014 12:53:02,322;12899875;1990331
02.09.2014 12:53:02,837;12900193;1990331
02.09.2014 12:53:03,354;12900531;1990331
02.09.2014 12:53:03,855;12900300;1990331
02.09.2014 12:53:04,364;12900175;1990331
02.09.2014 12:53:04,881;12900412;1990331
02.09.2014 12:53:05,394;12900100;1990331
02.09.2014 12:53:05,912;12900187;1990331
02.09.2014 12:53:06,424;12900193;1990331
02.09.2014 12:53:06,944;12900187;1990331
02.09.2014 12:53:07,446;12900318;1990331
02.09.2014 12:53:07,955;12900318;1990331
02.09.2014 12:53:08,472;12900306;1990331
02.09.2014 12:53:08,956;12900406;1990331
02.09.2014 12:53:09,486;12900531;1990331
02.09.2014 12:53:09,991;12900468;1990331
02.09.2014 12:53:10,488;12900193;1990331
02.09.2014 12:53:11,010;12900287;1990331
02.09.2014 12:53:11,519;12899887;1990331
02.09.2014 12:53:12,041;12900093;1990331
02.09.2014 12:53:12,557;12900075;1990331
02.09.2014 12:53:13,070;12900325;1990331
02.09.2014 12:53:13,584;12899968;1990331
02.09.2014 12:53:14,079;12900300;1990331
02.09.2014 12:53:14,598;12900418;1990331
02.09.2014 12:53:15,109;12900262;1990331
02.09.2014 12:53:15,608;12900325;1990331
02.09.2014 12:53:16,115;12899987;1990331
02.09.2014 12:53:16,618;12900212;1990331
02.09.2014 12:53:17,130;12900506;1990331
02.09.2014 12:53:17,645;12900125;1990331
02.09.2014 12:53:18,144;12900087;1990331
02.09.2014 12:53:18,654;12900275;1990331
02.09.2014 12:53:19,154;12900100;1990331
02.09.2014 12:53:19,668;12900087;1990331
02.09.2014 12:53:20,176;12899918;1990331
02.09.2014 12:53:20,677;12900443;1990331
02.09.2014 12:53:21,184;12899818;1990331
02.09.2014 12:53:21,688;12900068;1990331
02.09.2014 12:53:22,194;12900500;1990331
02.09.2014 12:53:22,713;12899881;1990331
02.09.2014 12:53:23,208;12899768;1990331
02.09.2014 12:53:23,721;12900031;1990331
02.09.2014 12:53:24,224;12899987;1990331
02.09.2014 12:53:24,735;12899856;1990331
02.09.2014 12:53:25,234;12900200;1990331
02.09.2014 12:53:25,750;12900100;1990331
02.09.2014 12:53:26,250;12900025;1990331
02.09.2014 12:53:26,764;12900106;1990331
02.09.2014 12:53:27,276;12900425;1990331
02.09.2014 12:53:27,778;12900300;1990331
02.09.2014 12:53:28,285;12900475;1990331
02.09.2014 12:53:28,786;12900225;1990331
02.09.2014 12:53:29,298;12900425;1990331
02.09.2014 12:53:29,811;12900618;1990331
02.09.2014 12:53:30,308;12900000;1990331
02.09.2014 12:53:30,821;12899787;1990331
02.09.2014 12:53:31,316;12900400;1990331
02.09.2014 12:53:31,831;12900287;1990331
02.09.2014 12:53:32,326;12900343;1990331
02.09.2014 12:53:32,846;12900218;1990331
02.09.2014 12:53:33,353;12900331;1990331
02.09.2014 12:53:33,855;12900206;1990331
02.09.2014 12:53:34,366;12900106;1990331
02.09.2014 12:53:34,882;12900212;1990331
02.09.2014 12:53:35,378;12900093;1990331
02.09.2014 12:53:35,894;12899837;1990331
02.09.2014 12:53:36,387;12900356;1990331
02.09.2014 12:53:36,901;12900237;1990331
02.09.2014 12:53:37,413;12900081;1990331
02.09.2014 12:53:37,921;12900481;1990331
02.09.2014 12:53:38,423;12900537;1990331
02.09.2014 12:53:38,925;12900206;1990331
02.09.2014 12:53:39,439;12900181;1990331
02.09.2014 12:53:39,952;12900187;1990331
02.09.2014 12:53:40,447;12900000;1990331
02.09.2014 12:53:40,962;12900093;1990331
02.09.2014 12:53:41,468;12900181;1990331
02.09.2014 12:53:41,985;12899843;1990331
02.09.2014 12:53:42,487;12899993;1990331
02.09.2014 12:53:42,993;12900300;1990331
02.09.2014 12:53:43,495;12899868;1990331
02.09.2014 12:53:44,004;12900306;1990331
02.09.2014 12:53:44,519;12899887;1990331
02.09.2014 12:53:45,016;12899881;1990331
02.09.2014 12:53:45,529;12900425;1990331
02.09.2014 12:53:46,025;12900300;1990331
02.09.2014 12:53:46,540;12900087;1990331
02.09.2014 12:53:47,051;12900187;1990331
02.09.2014 12:53:47,563;12900093;1990331
02.09.2014 12:53:48,060;12900012;1990331
02.09.2014 12:53:48,573;12900343;1990331
02.09.2014 12:53:49,085;12900431;1990331
02.09.2014 12:53:49,588;12900087;1990331
02.09.2014 12:53:50,095;12900156;1990331
02.09.2014 12:53:50,596;12900312;1990331
02.09.2014 12:53:51,103;12900218;1990331
02.09.2014 12:53:51,604;12900031;1990331
02.09.2014 12:53:52,117;12900300;1990331
02.09.2014 12:53:52,632;12900381;1990331
02.09.2014 12:53:53,128;12900000;1990331
02.09.2014 12:53:53,643;12900331;1990331
02.09.2014 12:53:54,156;12900506;1990331
02.09.2014 12:53:54,657;12900193;1990331
02.09.2014 12:53:55,164;12900043;1990331
02.09.2014 12:53:55,666;12900075;1990331
02.09.2014 12:53:56,175;12900418;1990331
02.09.2014 12:53:56,675;12900118;1990331
02.09.2014 12:53:57,194;12900200;1990331
02.09.2014 12:53:57,694;12900181;1990331
02.09.2014 12:53:58,194;12900212;1990331
02.09.2014 12:53:58,707;12900000;1990331
02.09.2014 12:53:59,223;12900200;1990331
02.09.2014 12:53:59,744;12900306;1990331
02.09.2014 12:54:00,227;12900200;1990331
02.09.2014 12:54:00,787;12900087;1990331
02.09.2014 12:54:01,250;12900206;1990331
02.09.2014 12:54:01,756;12900100;1990331
02.09.2014 12:54:02,286;12899900;1990331
02.09.2014 12:54:02,764;12899975;1990331
02.09.2014 12:54:03,286;12899875;1990331
